Code,Cost
J7301 ,"$1,620.00 "
J7307 ,"$1,670.00 "
J7323 ,$381.00 
J7326 ,"$1,210.00 "
J7510 ,$1.00 
J7613 ,$2.00 
J7620 ,$3.00 
J7644 ,$5.00 
J9267 ,$1.00 
J9306 ,$92.00 
L0112 ,"$1,531.00 "
L0120 ,$97.00 
L0130 ,$230.00 
L0160 ,$178.00 
L0172 ,$159.00 
L0174 ,$312.00 
L0180 ,$432.00 
L0200 ,$586.00 
L0220 ,$164.00 
L0450 ,$174.00 
L0456 ,"$1,178.00 "
L0457 ,"$1,157.00 "
L0462 ,"$1,529.00 "
L0464 ,"$1,760.00 "
L0472 ,$459.00 
L0480 ,"$1,394.00 "
L0482 ,"$1,876.00 "
L0486 ,"$2,139.00 "
L0488 ,"$1,192.00 "
L0491 ,$785.00 
L0621 ,$108.00 
L0626 ,$92.00 
L0627 ,$487.00 
L0628 ,$109.00 
L0630 ,$192.00 
L0631 ,"$1,216.00 "
L0637 ,"$1,272.00 "
L0638 ,"$1,348.00 "
L0639 ,"$1,272.00 "
L0640 ,"$1,239.00 "
L0641 ,$95.00 
L0650 ,"$1,314.00 "
L0710 ,"$2,369.00 "
L0810 ,"$2,963.00 "
L0859 ,"$1,562.00 "
L0861 ,$255.00 
L0974 ,$176.00 
L0984 ,$77.00 
L1000 ,"$2,008.00 "
L1005 ,"$3,588.00 "
L1020 ,$98.00 
L1040 ,$94.00 
L1050 ,$117.00 
L1060 ,$137.00 
L1110 ,$290.00 
L1210 ,$297.00 
L1220 ,$284.00 
L1270 ,$105.00 
L1290 ,$93.00 
L1300 ,"$2,089.00 "
L1499 ,$525.00 
L1620 ,$183.00 
L1650 ,$256.00 
L1686 ,"$1,302.00 "
L1690 ,"$2,290.00 "
L1810 ,$112.00 
L1812 ,$112.00 
L1820 ,$173.00 
L1830 ,$105.00 
L1831 ,$349.00 
L1832 ,$802.00 
L1833 ,$802.00 
L1836 ,$159.00 
L1843 ,"$1,062.00 "
L1844 ,"$1,589.00 "
L1845 ,"$1,103.00 "
L1846 ,"$1,352.00 "
L1850 ,$345.00 
L1851 ,"$1,063.00 "
L1902 ,$106.00 
L1904 ,$652.00 
L1906 ,$229.00 
L1907 ,$666.00 
L1930 ,$268.00 
L1932 ,"$1,057.00 "
L1940 ,$561.00 
L1945 ,"$1,341.00 "
L1950 ,$889.00 
L1951 ,$994.00 
L1960 ,$671.00 
L1970 ,$807.00 
L1971 ,$555.00 
L1990 ,$509.00 
L2005 ,"$4,964.00 "
L2010 ,"$1,118.00 "
L2020 ,"$1,407.00 "
L2030 ,"$1,102.00 "
L2034 ,"$2,171.00 "
L2035 ,$179.00 
L2036 ,"$2,181.00 "
L2037 ,"$2,035.00 "
L2038 ,"$2,067.00 "
L2070 ,$167.00 
L2106 ,$771.00 
L2108 ,"$1,343.00 "
L2112 ,$618.00 
L2114 ,$775.00 
L2116 ,$891.00 
L2128 ,"$2,112.00 "
L2180 ,$136.00 
L2182 ,$113.00 
L2200 ,$54.00 
L2210 ,$78.00 
L2220 ,$93.00 
L2230 ,$87.00 
L2232 ,$118.00 
L2250 ,$437.00 
L2260 ,$227.00 
L2265 ,$134.00 
L2270 ,$63.00 
L2275 ,$148.00 
L2280 ,$516.00 
L2300 ,$324.00 
L2320 ,$202.00 
L2330 ,$489.00 
L2340 ,$653.00 
L2350 ,"$1,128.00 "
L2360 ,$51.00 
L2370 ,$394.00 
L2380 ,$132.00 
L2385 ,$152.00 
L2390 ,$127.00 
L2395 ,$177.00 
L2405 ,$103.00 
L2415 ,$155.00 
L2425 ,$170.00 
L2430 ,$170.00 
L2510 ,$714.00 
L2525 ,"$1,452.00 "
L2526 ,$840.00 
L2540 ,$414.00 
L2550 ,$338.00 
L2610 ,$305.00 
L2624 ,$376.00 
L2627 ,"$2,117.00 "
L2628 ,"$2,064.00 "
L2640 ,$381.00 
L2660 ,$183.00 
L2680 ,$197.00 
L2750 ,$95.00 
L2755 ,$155.00 
L2760 ,$69.00 
L2768 ,$154.00 
L2780 ,$77.00 
L2785 ,$36.00 
L2795 ,$98.00 
L2800 ,$150.00 
L2810 ,$118.00 
L2820 ,$99.00 
L2830 ,$107.00 
L2840 ,$63.00 
L2861 ,$135.00 
L3000 ,$372.00 
L3001 ,$161.00 
L3002 ,$203.00 
L3010 ,$212.00 
L3020 ,$200.00 
L3030 ,$93.00 
L3031 ,$145.00 
L3040 ,$57.00 
L3050 ,$57.00 
L3060 ,$87.00 
L3090 ,$42.00 
L3100 ,$52.00 
L3150 ,$116.00 
L3160 ,$157.00 
L3201 ,$45.00 
L3202 ,$45.00 
L3203 ,$45.00 
L3204 ,$45.00 
L3206 ,$58.00 
L3207 ,$63.00 
L3216 ,$82.50 
L3221 ,$82.50 
L3222 ,$85.00 
L3224 ,$100.00 
L3225 ,$100.00 
L3230 ,$247.50 
L3250 ,$247.50 
L3253 ,$140.00 
L3257 ,$192.00 
L3260 ,$40.00 
L3300 ,$62.00 
L3310 ,$96.00 
L3330 ,$670.00 
L3332 ,$90.00 
L3334 ,$45.00 
L3350 ,$36.00 
L3360 ,$42.00 
L3370 ,$59.00 
L3390 ,$117.00 
L3400 ,$96.00 
L3410 ,$112.00 
L3440 ,$78.00 
L3450 ,$108.00 
L3485 ,$45.00 
L3530 ,$38.00 
L3540 ,$60.00 
L3550 ,$11.00 
L3600 ,$90.00 
L3610 ,$150.00 
L3620 ,$130.00 
L3630 ,$195.00 
L3649 ,$105.00 
L3650 ,$78.00 
L3660 ,$114.00 
L3670 ,$151.00 
L3674 ,"$1,274.00 "
L3675 ,$189.00 
L3702 ,$318.34 
L3710 ,$178.00 
L3740 ,"$1,024.00 "
L3760 ,$552.00 
L3762 ,$116.00 
L3763 ,$774.00 
L3766 ,"$1,512.00 "
L3806 ,$501.00 
L3807 ,$276.00 
L3808 ,$413.00 
L3809 ,$276.00 
L3900 ,"$1,608.00 "
L3906 ,$486.00 
L3908 ,$149.00 
L3912 ,$133.00 
L3913 ,$299.00 
L3915 ,$573.00 
L3916 ,$587.00 
L3919 ,$299.00 
L3923 ,$107.00 
L3924 ,$107.00 
L3925 ,$58.00 
L3927 ,$39.00 
L3929 ,$102.00 
L3933 ,$236.00 
L3960 ,$817.00 
L3980 ,$355.00 
L3981 ,"$1,120.00 "
L3982 ,$414.00 
L3984 ,$382.00 
L4002 ,$12.00 
L4100 ,$136.00 
L4110 ,$102.00 
L4205 ,$20.00 
L4210 ,$12.00 
L4350 ,$114.00 
L4360 ,$349.00 
L4361 ,$358.00 
L4370 ,$231.00 
L4386 ,$188.00 
L4387 ,$188.00 
L4396 ,$199.00 
L4398 ,$91.00 
L4631 ,"$1,888.00 "
L5000 ,$674.00 
L5010 ,"$1,270.00 "
L5100 ,"$2,889.00 "
L5220 ,"$3,448.00 "
L5250 ,"$6,271.00 "
L5301 ,"$2,775.00 "
L5321 ,"$3,972.00 "
L5331 ,"$5,803.00 "
L5341 ,"$6,000.00 "
L5450 ,$519.00 
L5460 ,$790.00 
L5611 ,"$1,947.00 "
L5618 ,$382.00 
L5620 ,$336.00 
L5622 ,$443.00 
L5624 ,$490.00 
L5626 ,$688.00 
L5628 ,$563.00 
L5629 ,$498.00 
L5631 ,$649.00 
L5632 ,$275.00 
L5637 ,$411.00 
L5643 ,"$1,881.00 "
L5645 ,$964.00 
L5646 ,$662.00 
L5647 ,$961.00 
L5649 ,"$2,416.00 "
L5650 ,$590.00 
L5651 ,"$1,451.00 "
L5652 ,$527.00 
L5653 ,$720.00 
L5654 ,$401.00 
L5655 ,$339.00 
L5656 ,$413.00 
L5666 ,$92.00 
L5670 ,$374.00 
L5671 ,$601.00 
L5673 ,$849.00 
L5679 ,$708.00 
L5681 ,"$1,561.00 "
L5683 ,"$1,561.00 "
L5685 ,$152.00 
L5694 ,$190.00 
L5695 ,$230.00 
L5698 ,$127.00 
L5700 ,"$3,482.00 "
L5701 ,"$4,319.00 "
L5704 ,$710.00 
L5705 ,"$1,302.00 "
L5781 ,"$4,747.00 "
L5782 ,"$5,005.00 "
L5811 ,$761.00 
L5814 ,"$4,406.00 "
L5828 ,"$3,533.00 "
L5845 ,"$2,127.00 "
L5848 ,"$1,276.00 "
L5850 ,$161.00 
L5855 ,$373.00 
L5856 ,"$28,481.0"
L5910 ,$441.00 
L5920 ,$641.00 
L5925 ,$406.00 
L5930 ,"$3,445.00 "
L5940 ,$606.00 
L5950 ,"$1,024.00 "
L5960 ,"$1,227.00 "
L5962 ,$710.00 
L5968 ,"$3,984.00 "
L5970 ,$265.00 
L5972 ,$426.00 
L5973 ,"$21,249.0"
L5974 ,$310.00 
L5976 ,$677.00 
L5979 ,"$2,830.00 "
L5980 ,"$3,866.00 "
L5981 ,"$3,873.00 "
L5984 ,$692.00 
L5986 ,$770.00 
L5987 ,"$8,535.00 "
L5988 ,"$2,370.00 "
L5990 ,"$2,152.00 "
L5999 ,"$15,600.0"
L6020 ,"$1,723.00 "
L6026 ,"$5,111.00 "
L6050 ,"$2,296.00 "
L6100 ,"$2,326.00 "
L6110 ,"$2,129.00 "
L6250 ,"$3,357.00 "
L6300 ,"$4,657.00 "
L6500 ,"$3,217.00 "
L6611 ,$489.00 
L6615 ,$248.00 
L6616 ,$105.00 
L6620 ,$403.00 
L6628 ,$685.00 
L6629 ,$177.00 
L6630 ,$225.00 
L6635 ,$239.00 
L6638 ,"$2,967.00 "
L6655 ,$91.00 
L6660 ,$111.00 
L6670 ,$60.00 
L6672 ,$209.00 
L6675 ,$145.00 
L6676 ,$127.00 
L6680 ,$280.00 
L6682 ,$314.00 
L6686 ,$783.00 
L6687 ,$697.00 
L6688 ,$674.00 
L6691 ,$540.00 
L6692 ,$699.00 
L6693 ,"$3,368.00 "
L6694 ,$849.00 
L6695 ,$708.00 
L6696 ,"$1,561.00 "
L6697 ,"$1,598.00 "
L6698 ,$459.00 
L6703 ,$385.00 
L6704 ,$637.00 
L6706 ,$422.00 
L6708 ,"$1,011.00 "
L6712 ,"$1,517.00 "
L6715 ,"$3,746.00 "
L6721 ,"$2,882.00 "
L6722 ,"$2,406.00 "
L6881 ,"$4,850.00 "
L6882 ,"$3,679.00 "
L6890 ,$206.00 
L6955 ,"$14,809.0"
L7007 ,"$4,383.00 "
L7367 ,$444.00 
L7368 ,$576.00 
L7400 ,$364.00 
L7401 ,$422.00 
L7402 ,$427.00 
L7403 ,$437.00 
L7404 ,$659.00 
L7499 ,"$2,595.00 "
L7510 ,$62.00 
L7520 ,$16.00 
L7600 ,$53.00 
L7700 ,$350.00 
L8010 ,$187.00 
L8300 ,$102.00 
L8400 ,$21.00 
L8417 ,$89.00 
L8420 ,$25.00 
L8430 ,$27.00 
L8435 ,$25.00 
L8440 ,$51.00 
L8460 ,$81.00 
L8470 ,$8.00 
L8480 ,$11.00 
L8681 ,"$1,290.00 "
L8689 ,"$2,025.00 "
M0076 ,$250.00 
M1145 ,$200.00 
P3001 ,$82.00 
Q0091 ,$110.00 
Q0111 ,$40.00 
Q0112 ,$20.00 
Q0138 ,$1.80 
Q2036 ,$31.00 
Q2038 ,$41.00 
Q3014 ,$43.00 
Q4008 ,$67.00 
Q4010 ,$61.00 
Q4012 ,$61.00 
Q4022 ,$61.00 
S0189 ,$204.00 
S0610 ,$107.00 
S0620 ,$100.00 
S0621 ,$100.00 
S0630 ,$183.00 
S1040 ,"$2,592.00 "
S2083 ,$500.00 
26 ,$200.00 
S8421 ,$150.00 
S8422 ,$198.00 
S8423 ,$401.00 
S8424 ,$187.00 
S8425 ,$326.00 
S8427 ,$80.00 
S8428 ,$80.00 
S8450 ,$10.00 
S8451 ,$17.00 
S9453 ,$31.00 
S9470 ,$51.00 
V2520 ,$190.00 
V2627 ,"$3,115.00 "
V5008 ,$101.00 
V5010 ,$0.00 
V5011 ,$85.00 
V5014 ,$125.00 
V5020 ,$115.00 
V5160 ,$660.00 
V5200 ,$330.00 
V5210 ,$51.00 
V5240 ,$660.00 
V5241 ,$330.00 
V5254 ,"$2,900.00 "
V5255 ,"$2,750.00 "
V5256 ,"$2,500.00 "
V5257 ,"$2,600.00 "
V5258 ,"$5,800.00 "
V5260 ,"$5,000.00 "
V5261 ,"$5,200.00 "
V5264 ,$75.00 
V5265 ,$5.00 
V5266 ,$6.00 
V5267 ,$53.00 
V5274 ,$150.00 
V5275 ,$25.00 
01999A ,$0.00 
17999A ,$566.00 
17999M ,"$1,830.00 "
17999N ,"$5,550.00 "
19364A ,"$11,264.0"
19499A ,"$1,664.00 "
20999B ,"$2,684.00 "
21499A ,"$2,965.00 "
22899H ,"$1,800.00 "
22899J ,"$9,544.00 "
24999B ,"$3,200.00 "
27299B ,"$2,036.00 "
27299C ,"$5,988.00 "
27299O ,"$5,909.00 "
27599A ,"$4,467.00 "
27599B ,"$8,480.00 "
29999A ,"$2,859.00 "
29999B ,"$1,267.00 "
29999C ,"$2,574.00 "
29999D ,"$2,240.00 "
29999E ,"$3,908.00 "
29999F ,"$1,602.00 "
31299A ,"$17,162.0"
31299B ,"$15,062.0"
32850A ,"$2,626.00 "
32999A ,$670.00 
33999E ,"$6,371.00 "
33999G ,"$9,492.00 "
33999H ,"$1,866.00 "
33999I ,"$2,534.00 "
33999J ,"$4,400.00 "
33999K ,"$6,800.00 "
33999L ,"$7,186.00 "
33999M ,"$7,715.00 "
33999N ,"$1,046.00 "
33999P ,"$5,689.00 "
33999R ,"$5,554.00 "
33999S ,"$5,554.00 "
33999T ,"$8,522.00 "
33999U ,"$2,312.00 "
36299A ,"$4,963.00 "
36468A ,$300.00 
36471A ,$350.00 
37799C ,"$5,061.00 "
37799E ,"$1,700.00 "
37799F ,"$1,570.00 "
37799G ,"$1,108.00 "
37799I ,"$2,225.00 "
37799J ,"$1,220.00 "
37799K ,$673.00 
37799L ,"$9,298.00 "
37799M ,"$3,624.00 "
37799N ,"$5,284.00 "
37799P ,"$5,025.00 "
37799Q ,$620.00 
37799R ,"$5,227.00 "
37799S ,"$5,143.00 "
37799T ,"$1,251.00 "
37799U ,"$5,259.00 "
37799V ,"$11,464.0"
37799W ,"$6,800.00 "
38129A ,"$1,714.00 "
38999C ,$304.00 
38999D ,"$6,630.00 "
38999E ,"$2,692.00 "
38999F ,"$1,300.00 "
38999G ,"$9,419.00 "
38999H ,"$2,989.00 "
39599A ,"$3,191.00 "
40000A ,$25.00 
41899A ,$180.00 
41899B ,$180.00 
41899C ,$300.00 
41899D ,$600.00 
41899E ,$200.00 
43289A ,"$3,213.00 "
43289B ,"$5,921.00 "
43499A ,"$14,972.0"
43499C ,$653.00 
43499D ,"$6,518.00 "
43659A ,"$4,013.00 "
43659B ,"$4,019.00 "
43659C ,"$3,537.00 "
43659D ,"$2,601.00 "
43659E ,"$3,412.00 "
43659F ,"$6,727.00 "
43659G ,"$2,520.00 "
43659H ,"$11,226.0"
43659I ,"$3,365.00 "
43659J ,"$5,550.00 "
43659L ,"$2,557.00 "
43659M ,"$2,572.00 "
43659N ,"$3,332.00 "
43659P ,"$7,008.00 "
43659Q ,"$6,727.00 "
43999B ,"$5,324.00 "
43999C ,"$2,378.00 "
43999D ,"$2,969.00 "
43999E ,"$4,157.00 "
43999F ,"$1,023.00 "
43999G ,"$2,592.00 "
43999H ,"$4,559.00 "
43999I ,"$5,768.00 "
43999J ,"$4,042.00 "
43999K ,"$2,566.00 "
43999M ,"$7,052.00 "
44238A ,"$2,637.00 "
44238B ,"$7,195.00 "
44238C ,"$5,294.00 "
44238D ,"$3,850.00 "
44238E ,"$8,930.00 "
44238F ,"$2,930.00 "
44238G ,"$6,804.00 "
44799B ,"$3,100.00 "
44799C ,$200.00 
44799D ,"$3,908.00 "
44799E ,"$2,466.00 "
44799F ,$797.00 
44799G ,"$3,033.00 "
44799H ,"$2,572.00 "
44799J ,"$3,500.00 "
44899A ,"$3,976.00 "
45399A ,"$2,969.00 "
45399B ,"$1,218.00 "
45399C ,"$1,342.00 "
45499A ,"$5,040.00 "
45499B ,"$8,913.00 "
45999C ,"$3,908.00 "
45999D ,"$7,198.00 "
46999A ,"$2,648.00 "
46999B ,"$2,153.00 "
46999C ,$483.00 
46999D ,"$1,277.00 "
47379A ,"$4,029.00 "
47379B ,"$8,093.00 "
47379C ,"$4,029.00 "
47379D ,"$3,041.00 "
47379E ,"$11,481.0"
47379F ,"$5,145.00 "
47379G ,"$5,145.00 "
47379H ,"$11,138.0"
47399C ,"$2,989.00 "
47399D ,"$9,800.00 "
47579A ,"$3,751.00 "
48999B ,"$7,460.00 "
48999C ,"$6,000.00 "
48999E ,"$12,860.0"
48999F ,"$2,000.00 "
48999H ,"$9,750.00 "
48999I ,"$6,838.00 "
48999J ,"$9,655.00 "
48999K ,"$5,251.00 "
48999L ,"$9,512.00 "
48999M ,"$4,029.00 "
48999N ,"$2,989.00 "
49329A ,"$1,220.00 "
49329B ,"$4,528.00 "
49329C ,"$1,424.00 "
49329D ,"$2,848.00 "
49329E ,$942.00 
49329F ,"$6,164.00 "
49659A ,"$1,948.00 "
49659B ,"$6,199.00 "
49659C ,"$2,423.00 "
49659D ,"$1,598.00 "
49999A ,"$1,037.00 "
49999B ,"$1,320.00 "
49999C ,$833.00 
49999D ,"$2,041.00 "
49999E ,"$2,644.00 "
49999G ,"$3,593.00 "
50549A ,"$7,189.00 "
50549B ,"$11,669.0"
50549D ,"$2,730.00 "
50549F ,"$3,732.00 "
50949A ,"$3,342.00 "
50949C ,"$4,759.00 "
50949D ,"$4,661.00 "
50949E ,"$3,508.00 "
51999A ,"$2,299.00 "
51999B ,"$3,740.00 "
51999C ,"$3,747.00 "
51999D ,"$5,317.00 "
51999E ,"$11,955.0"
51999F ,"$5,181.00 "
51999G ,"$3,074.00 "
51999H ,"$9,196.00 "
51999J ,"$7,774.00 "
53899B ,"$1,199.00 "
53899C ,"$2,003.00 "
53899D ,"$3,139.00 "
53899E ,"$2,146.00 "
53899F ,"$3,545.00 "
54699A ,"$1,223.00 "
54699B ,$734.00 
55559A ,"$2,300.00 "
55899C ,"$1,157.00 "
55899D ,"$2,000.00 "
55899E ,"$3,953.00 "
55899F ,"$1,812.00 "
55899G ,"$1,984.00 "
55899H ,$564.00 
55899J ,"$2,858.00 "
60699A ,"$2,460.00 "
60699B ,"$2,640.00 "
63746A ,"$1,220.00 "
64447P ,$0.00 
64999E ,"$6,243.00 "
64999F ,$866.00 
64999G ,$286.00 
64999H ,$345.00 
64999J ,$393.00 
64999K ,$335.00 
64999L ,"$2,089.00 "
64999M ,"$1,830.00 "
67299A ,"$1,172.00 "
67999A ,"$2,024.00 "
69799A ,"$5,166.00 "
71045A ,$62.00 
71045B ,$90.00 
76498A ,$297.00 
26 ,$135.00 
88036A ,$848.00 
88036B ,$848.00 
88037A ,$848.00 
88037B ,$800.00 
88037C ,"$1,413.00 "
88037D ,"$1,366.00 "
88037E ,"$1,696.00 "
88037F ,$0.00 
26 ,$178.00 
26 ,$100.00 
88321A ,$130.00 
88321B ,$330.00 
88321S ,$190.00 
90899S ,$150.00 
92310A ,$100.00 
92310B ,$90.00 
92310C ,$105.00 
92310D ,$75.00 
92310E ,$60.00 
92310F ,$130.00 
93799G ,"$4,943.00 "
26 ,$22.00 
26 ,$22.00 
93979A ,$22.00 
93998A ,$36.00 
94799A ,$223.00 
94799B ,$49.00 
97110A ,$99.00 
97139A ,$0.00 
97150A ,$29.00 
99024B ,$0.00 
99199A ,$36.00 
99211A ,$0.00 
99211B ,$58.30 
99231A ,$109.00 
99231B ,$109.00 
99232A ,$200.00 
99232B ,$200.00 
99233A ,$288.00 
99233B ,$288.00 
99234A ,$335.00 
99235A ,$435.00 
99236A ,$547.00 
99238A ,$183.00 
99239A ,$270.00 
99291A ,"$1,060.00 "
99292A ,$333.00 
99356A ,$231.00 
99357A ,$231.00 
99446A ,$0.00 
99446B ,$0.00 
99446C ,$0.00 
99446D ,$0.00 
99447A ,$0.00 
99448A ,$0.00 
99449A ,$0.00 
99463A ,$301.00 
99464A ,$194.00 
99465A ,$384.00 
99499A ,$0.00 
99499B ,$0.00 
99499D ,$85.00 
99499E ,$85.00 
99499G ,$25.00 
99499H ,$0.00 
99499I ,$0.00 
99499J ,$0.00 
99499L ,$0.00 
99499N ,$0.00 
99499O ,$0.00 
99499P ,$0.00 
99499R ,$0.00 
99499S ,$0.00 
99499U ,$0.00 
99499V ,$50.00 
99499W ,$75.00 
99499X ,$500.00 
99499Y ,$0.00 
99999C ,$0.00 
99999E ,$0.00 
A4466A ,$75.00 
A4466H ,$40.00 
A4467A ,$75.00 
A4467B ,$103.00 
A4467C ,$66.00 
A4467D ,$67.00 
A4467E ,$62.00 
A4467F ,$47.00 
A4467G ,$69.00 
A4467H ,$40.00 
A4467J ,$45.00 
A6545A ,$198.00 
A6545B ,$220.00 
A6545C ,$44.00 
A6545D ,$60.00 
A6545E ,$224.00 
A6549A ,$759.00 
A9900A ,$208.00 
D1999A ,$10.00 
D2999A ,$0.00 
D2999B ,$0.00 
D2999C ,$0.00 
D2999D ,$0.00 
D2999E ,$0.00 
D5899A ,$0.00 
D5899B ,$0.00 
D5899C ,$0.00 
D5899D ,$0.00 
D5899E ,$0.00 
D5899F ,$0.00 
D5899G ,$0.00 
D5899H ,$0.00 
D5899I ,$0.00 
D5899J ,$0.00 
D5899K ,$0.00 
D5899L ,$0.00 
D5899M ,$0.00 
D5899N ,$0.00 
D5899O ,$0.00 
D5899P ,$0.00 
D5899Q ,$0.00 
D5899R ,$0.00 
D5899S ,$0.00 
D5899T ,$0.00 
D5899U ,$0.00 
D5899V ,$0.00 
D5899W ,$0.00 
D5899X ,$0.00 
D5899Y ,$0.00 
D5899Z ,$0.00 
D9940A ,$190.00 
D9999A ,$0.00 
G9012A ,$243.00 
J3590A ,$0.00 
L1499C ,"$4,000.00 "
L1499F ,$550.00 
L1499Z ,$900.00 
L2999J ,$11.00 
L2999K ,$15.00 
L2999L ,$12.00 
L2999M ,$13.00 
L2999N ,$4.00 
L2999O ,$1.00 
L2999P ,$35.00 
L2999Q ,$45.00 
L2999T ,"$2,562.00 "
L2999Z ,$18.00 
L3999D ,$37.00 
L3999G ,$22.00 
L3999N ,$229.00 
L5999B ,$150.00 
L5999D ,$215.00 
L5999E ,"$1,985.00 "
L5999F ,$972.00 
L5999G ,"$2,214.00 "
L7499A ,$416.00 
L7499C ,$844.00 
L7499D ,$800.00 
L7499E ,"$17,775.0"
L7499R ,"$2,508.00 "
L8499A ,$30.00 
S0620D ,$51.50 
S0621D ,$51.50 
V2599D ,$110.50 
V5011B ,$0.00 
V5014B ,$0.00 
V5014K ,$220.00 
V5014L ,$260.00 
V5014P ,$260.00 
V5014U ,$230.00 
V5014V ,$260.00 
V5014Y ,$160.00 
V5264A ,$60.00 
V5264B ,$40.00 
V5267B ,$53.00 
V5267D ,$15.00 
V5267E ,$53.00 
V5267H ,$5.00 
V5267I ,$75.00 
V5267K ,$100.00 
V5299A ,$200.00 
V5299B ,$350.00 
V5299D ,$25.00 
V5299E ,"$3,590.00 "
V5299F ,$150.00 
V5299G ,$960.00 
V5299H ,$100.00 
V5299I ,$105.00 
V5299K ,$300.00 
V5299M ,$350.00 
V5299N ,$200.00 
V5299O ,$350.00 
V5299Q ,$40.00 
V5299R ,$110.00 
V5299S ,$140.00 
V5299W ,$110.00 
V5299X ,$110.00 
76499AU ,$100.00 
93799ZA ,"$7,300.00 "
99499ZA ,$250.00 
A ,$0.00 
D5899AB ,$0.00 
C ,$0.00 
D ,$0.00 
D5899AE ,$0.00 
D5899AF ,$0.00 
L2999AD ,$6.00 
L2999AE ,$25.00 
L2999AN ,$30.00 
L2999BF ,$12.00 
L2999BY ,$45.00 
L7499AG ,"$5,672.00 "
L7499AI ,"$21,375.0"
L7499AL ,"$8,835.00 "
A ,$305.00 
V5014AE ,$210.00 
V5014AF ,$240.00 
G ,$120.00 
V5014AI ,$220.00 
V5014AJ ,$250.00 
V5014AR ,$240.00 
V5014BB ,$250.00 
V5014BF ,$240.00 
V5299AF ,$180.00 
